screen_name,tweet_count,mean_like_count,mean_reply_count,mean_retweet_count,mean_quote_count
Baranaryaee2,103,76.64077669902913,7.0,19.737864077669904,0.8058252427184466
Baraye_Azadi_,105,94.51428571428572,5.761904761904762,13.780952380952382,0.5428571428571428
BardiaGarshasbi,21,150.33333333333334,2.0,23.238095238095237,0.47619047619047616
BardyaBorna,1,1.0,1.0,0.0,0.0
BarfiiIran,98,736.969387755102,37.45918367346939,123.08163265306122,2.479591836734694
BeeVan88,368,18.369565217391305,0.6766304347826086,5.8396739130434785,0.14130434782608695
BehrouzBoochani,1,3127.0,1078.0,609.0,103.0
Behrouzjt,4,47.0,5.25,5.0,1.0
BehzadZara,37,269.72972972972974,23.783783783783782,64.13513513513513,2.3513513513513513
Behzadhamrahi,5,222.4,5.8,49.8,1.0
BeniSabti,3,1291.3333333333333,105.0,200.66666666666666,8.666666666666666
Benyami1980,2,0.0,0.0,0.0,0.0
Benyamin_SADR,1,108.0,1.0,9.0,1.0
Bermooda1380739,139,71.2589928057554,2.5899280575539567,15.158273381294965,0.2517985611510791
Birdofpeacelove,17,21.11764705882353,0.6470588235294118,4.588235294117647,0.29411764705882354
Bob00033791,3,231.66666666666666,26.666666666666668,78.33333333333333,7.0
BobbyHeravi,6,524.3333333333334,40.333333333333336,154.66666666666666,5.666666666666667
Borhan_Majd,1,2926.0,310.0,313.0,76.0
BugsBuny90,50,828.12,27.14,145.72,5.18
Calling_Parisa,166,259.9698795180723,16.234939759036145,52.66867469879518,1.5421686746987953
Camel6561,72,23.38888888888889,1.0277777777777777,7.236111111111111,0.1527777777777778
CameronBehzadi,123,918.7967479674796,16.260162601626018,149.52845528455285,4.2439024390243905
CaramelCakeeee,3,214.33333333333334,86.33333333333333,58.0,4.0
CemalK25777Cema,494,25.79757085020243,2.1761133603238867,5.338056680161944,0.1680161943319838
Chahdortt,8,316.5,13.0,61.625,1.875
Charchism,1,9.0,0.0,0.0,0.0
CheNahaara,211,317.3127962085308,18.981042654028435,73.89573459715639,2.184834123222749
Cheguevara_Amir,1,53.0,1.0,0.0,1.0
Chetoriarzeshi,7,300.42857142857144,5.714285714285714,39.857142857142854,0.5714285714285714
Chobin_pahlavi,8,32.125,5.375,4.75,0.125
Cilia1919,89,272.1573033707865,15.0561797752809,61.31460674157304,1.696629213483146
CinemaRex,9,348.8888888888889,13.333333333333334,105.88888888888889,5.777777777777778
Cowboy_datoboy,1,1561.0,29.0,60.0,1.0
CyrusGreatSon,4,496.0,26.5,85.75,6.0
D0wn_Under,1,874.0,16.0,145.0,4.0
DDSBobby,16,200.0625,4.5,28.8125,1.625
DJHastamMoHo,63,217.82539682539684,20.61904761904762,67.47619047619048,1.8571428571428572
DPezeshkian1403,1,1450.0,685.0,367.0,61.0
Dadylongleggpv,34,313.7647058823529,6.705882352941177,45.1764705882353,1.2941176470588236
DamDami,1,63.0,4.0,2.0,1.0
DanaMehraban,21,132.66666666666666,14.238095238095237,46.285714285714285,1.9523809523809523
DarGoldan2,18,66.38888888888889,3.4444444444444446,16.27777777777778,1.0555555555555556
DarkSheepRise,1,931.0,26.0,114.0,21.0
DavariAbdolreza,1,423.0,82.0,27.0,6.0
DawnAndTheX,1,899.0,130.0,148.0,7.0
DeTahmineh,3,11.333333333333334,15.666666666666666,1.3333333333333333,5.333333333333333
Delban_Sa,6,408.3333333333333,14.0,45.666666666666664,2.3333333333333335
DidarHesam,1,235.0,51.0,4.0,4.0
Diiyako_ir,41,701.6829268292682,24.21951219512195,85.73170731707317,1.7317073170731707
Dokhi_sag,3,1645.0,153.66666666666666,105.33333333333333,18.666666666666668
DrShehabP,34,284.3529411764706,15.205882352941176,68.38235294117646,2.2941176470588234
EELKHAN1,1,424.0,27.0,42.0,0.0
E_Aria_N,2,1637.5,20.5,275.5,5.0
EbneHava,1,54.0,0.0,2.0,1.0
Ebne_noah,38,1156.7894736842106,33.21052631578947,251.42105263157896,6.026315789473684
EboshiJasmine,8,12.0,0.375,3.5,0.25
EghbaliBabak,4,23.0,0.5,7.25,0.25
Ehsanism,1,211.0,29.0,35.0,4.0
ElhamOmidvari,4,1287.5,280.75,149.0,24.25
Emen43054466,40,49.25,9.1,11.775,0.5
EpochTimesPer,1,745.0,18.0,152.0,3.0
Ervin_dearcelo2,3,595.3333333333334,6.0,41.666666666666664,2.0
F7_Arash,2,237.5,16.5,20.0,2.5
FAZEL_TWT,1,336.0,11.0,37.0,0.0
FAli1969,21,243.71428571428572,15.666666666666666,73.66666666666667,3.9523809523809526
FXMNDLSN,3,290.6666666666667,21.666666666666668,7.0,1.0
F_Mohajerani,2,486.5,507.5,24.5,76.5
Fahimehkhezr,1,1140.0,399.0,129.0,80.0
Fakhravar,2,285.5,50.5,67.5,3.5
FanpageYaspah,27,1452.3703703703704,47.25925925925926,315.0740740740741,7.555555555555555
Far_yaddd,20,80.25,3.1,19.3,0.75
FaranakAzad1,808,90.64480198019803,3.3353960396039604,28.662128712871286,0.9839108910891089
FarashgardFdn,3,165.0,3.6666666666666665,47.333333333333336,2.0
FarbodArian,25,2.24,0.08,0.28,0.04
Farbodahmadi880,1,4372.0,61.0,515.0,21.0
FardadFarahzad,1,1855.0,527.0,107.0,67.0
Fareydunfarrokh,2,81.0,6.5,19.0,0.0
FarhadiIvar,1,1798.0,70.0,477.0,21.0
Fariba60867811,4,173.5,3.5,37.25,0.0
FarsNews_Agency,1,2657.0,2328.0,266.0,823.0
FarzanehAghaei,12,187.0,7.75,38.583333333333336,1.8333333333333333
FattahiFarzad,1,2240.0,266.0,257.0,45.0
FereydounJRL,3,475.6666666666667,19.0,92.0,3.6666666666666665
FeryTiamo,10,289.6,18.6,31.8,2.0
Ffarhad7412,144,151.9375,11.006944444444445,45.833333333333336,1.0555555555555556
ForadiMohammad,1123,423.10507569011577,27.626892252894034,100.56544968833482,2.827248441674087
Forouzandy,4,450.0,6.25,64.5,1.5
Freedom_of_IR,204,81.70098039215686,2.357843137254902,26.470588235294116,0.7303921568627451
Ftmh_zhra_jnde,12,171.75,15.333333333333334,53.25,3.0833333333333335
GIV2021,13,27.153846153846153,0.38461538461538464,4.384615384615385,0.15384615384615385
GadflyPersia,3,1080.0,186.66666666666666,321.6666666666667,35.0
Gard_e_Javidan,90,98.75555555555556,6.444444444444445,20.31111111111111,1.1111111111111112
GenJahanbani,3,392.6666666666667,13.333333333333334,96.66666666666667,3.0
GhassemiAbi,77,48.311688311688314,2.1948051948051948,12.35064935064935,0.3116883116883117
GhorbaniiNiyak,10,2063.5,94.4,518.4,13.8
GhoreishiR,4,954.75,0.0,54.25,2.0
Giti544,110,6.545454545454546,0.3181818181818182,1.5636363636363637,0.05454545454545454
Gmod_irian,2,1826.5,133.0,411.5,14.0
Goftaniha,1,415.0,7.0,140.0,5.0
GolestanParsa,11,301.0,10.818181818181818,36.81818181818182,1.0
GreatIran2023,83,234.55421686746988,17.180722891566266,45.40963855421687,1.3734939759036144
GreyWol08482159,4,0.75,0.25,0.5,0.0
HAXTAX0,1,28.0,5.0,3.0,0.0
HHeLLFireeeeee,13,368.38461538461536,10.538461538461538,38.53846153846154,1.4615384615384615
HSheibanyrad,7,251.0,48.42857142857143,31.142857142857142,6.857142857142857
H_2Arya,12,46.5,2.25,10.25,0.5
Haghgooie,1,3304.0,38.0,256.0,6.0
Haleh_Panzer,47,20.04255319148936,0.723404255319149,7.361702127659575,0.1276595744680851
HananyaPersian,12,2920.3333333333335,816.0833333333334,409.0,34.666666666666664
HastiGh4,156,235.48076923076923,10.967948717948717,62.62179487179487,1.7179487179487178
HatIsRed,3,40.666666666666664,3.0,3.0,0.0
Havin_N5,1,5479.0,303.0,42.0,27.0
HeKasrehCrisis,1,1151.0,66.0,182.0,23.0
HegeI_javan,171,464.14619883040933,15.64327485380117,113.2046783625731,2.9298245614035086
HichkasOfficial,1,5016.0,804.0,419.0,81.0
Hila1363,22,336.59090909090907,7.181818181818182,59.31818181818182,1.0454545454545454
HirAn_irani,131,216.206106870229,20.671755725190838,58.38167938931298,2.435114503816794
HistoryInPik,2,19.0,0.0,1.5,1.0
History_Wall,15,504.0,38.666666666666664,47.86666666666667,1.8
HiwaTubeAI,3439,179.92439662692644,9.200058156440825,36.74033149171271,0.9470776388485025
HiwaTubeAI2,101,353.7524752475247,15.118811881188119,71.36633663366337,1.316831683168317
Homan_You,27,374.5925925925926,7.037037037037037,59.888888888888886,1.9259259259259258
Hoorieh81,329,204.67477203647417,6.674772036474164,38.72036474164134,0.9696048632218845
Hosein40122106,7,4.0,0.0,0.5714285714285714,0.0
Hosein_Golzar75,1,196.0,19.0,7.0,1.0
HosseinAshtarii,2,1089.0,56.0,261.0,8.0
HosseinGhatib,1,86.0,7.0,16.0,1.0
Hossein_68_38,19,78.3157894736842,13.052631578947368,28.894736842105264,1.0
HosseiniRouzbeh,30,407.23333333333335,7.1,65.56666666666666,1.2666666666666666
Hosseinla1,44,73.77272727272727,9.409090909090908,19.90909090909091,0.75
House_MD11,2,9.0,0.0,1.0,0.0
Hqkaya,2,686.5,57.0,39.5,3.5
IMbeatreas,180,753.4888888888889,25.13888888888889,111.44444444444444,2.6333333333333333
IQazaal,1,0.0,0.0,0.0,0.0
IRAANBAAN,393,168.9592875318066,6.888040712468193,46.98727735368957,1.9567430025445292
IRANIAZAD140,20,134.25,3.8,15.45,0.3
IRAN_javid863,119,169.2941176470588,5.630252100840337,44.99159663865546,1.6218487394957983
IR_Kermanshah,2,50.5,4.5,27.5,3.5
IamZeus6,2,314.5,12.0,54.5,2.0
ImErmia,1,62.0,74.0,0.0,2.0
ImNotMarsh,1,78.0,9.0,0.0,3.0
Im_zhozefin,4,2.0,0.25,0.0,0.0
ImamToosi,2,18.5,0.0,2.0,1.0
IrBozorg,4,186.5,4.0,45.5,3.5
IrTimes,1,146.0,109.0,11.0,29.0
IranImmortals,7,1224.4285714285713,56.857142857142854,190.42857142857142,12.428571428571429
IranIntl,12,1135.75,413.75,175.08333333333334,90.66666666666667
IranLionness,1,3134.0,73.0,265.0,14.0
IranNewsAgency0,171,1160.9181286549708,34.900584795321635,162.73099415204678,5.052631578947368
IranNovinParty,4,495.0,20.75,79.25,8.75
IranPlateau1,128,181.859375,12.5078125,54.0078125,2.2578125
Iran_Farda1,13,18.76923076923077,0.7692307692307693,5.538461538461538,0.3076923076923077
Iran_Mehr_2016,1,0.0,0.0,0.0,0.0
Iranaryan2579,85,184.83529411764707,4.094117647058823,37.6,0.7529411764705882
Iraneshghal,14,1.4285714285714286,0.0,0.35714285714285715,0.0
Iranetanha,7,0.0,0.0,0.0,0.0
IraniMamoka,39,325.0,15.23076923076923,59.17948717948718,1.6923076923076923
IranianArts,1,2284.0,19.0,73.0,12.0
IranianPlateau,4,7675.0,107.0,245.25,64.25
IranianWoman,1,948.0,53.0,397.0,33.0
Iranistics_UT,2,129.0,2.5,15.5,2.5
IsraelPersian,3,7557.333333333333,910.0,1070.0,49.0
ItsKouroshKabir,5,22.8,1.0,8.2,0.0
Ivar_lathbrug2,2401,832.6992919616827,24.822573927530197,216.81091211995002,6.442732194918784
J1nne,1,1063.0,453.0,97.0,24.0
JBehieh,17,60.35294117647059,1.8823529411764706,10.647058823529411,0.8823529411764706
JC_Constantine1,15,185.86666666666667,4.2,42.333333333333336,0.8666666666666667
JM_pensylvani,1,126.0,4.0,12.0,0.0
JahangirTaban,6,299.8333333333333,6.5,58.166666666666664,1.3333333333333333
JamesDeanUFO,416,887.0649038461538,45.66826923076923,212.89182692307693,5.8389423076923075
JananKhorram,67,450.9850746268657,18.47761194029851,79.19402985074628,2.582089552238806
JaneVatan,1,632.0,235.0,90.0,8.0
JashniMitra,35,597.5428571428571,29.8,114.82857142857142,4.571428571428571
JavidShah0000,782,35.6150895140665,1.4028132992327367,6.471867007672635,0.11125319693094629
JavidShahansha,52,359.2692307692308,17.03846153846154,115.90384615384616,3.8846153846153846
JavidanIranema,2,4.0,0.0,0.0,0.0
Jo5x8HaTcF3o5Px,210,180.38095238095238,9.157142857142857,51.628571428571426,1.7190476190476192
JoOldooz,10,254.1,38.8,31.5,3.0
KFravahar,64,748.203125,40.390625,167.0625,6.609375
KalavaniSamad,61,276.2295081967213,8.754098360655737,60.09836065573771,1.3934426229508197
Kamangir_133,6,113.83333333333333,6.833333333333333,26.333333333333332,0.6666666666666666
KambizGhafouri,1,2780.0,783.0,501.0,123.0
Kamran99575602,114,34.85964912280702,4.543859649122807,9.385964912280702,0.43859649122807015
KamranMatin,1,372.0,7.0,59.0,4.0
KarimSnowman,1,129.0,29.0,25.0,1.0
KasraAarabi,2,699.0,226.5,131.0,33.5
KathyMobarez,1025,12.338536585365853,0.35121951219512193,2.4078048780487804,0.03902439024390244
Katierebel2nd,80,169.875,4.075,49.325,0.8625
KayhanLondon,25,1449.4,79.28,293.96,10.76
KhatibiOfficial,1,2154.0,10.0,32.0,1.0
Khosrowalikord2,1,4063.0,50.0,1218.0,45.0
KiMo10626877,975,345.6276923076923,14.787692307692307,103.27076923076923,2.292307692307692
KingBacker1,15,304.8,15.4,73.93333333333334,2.8666666666666667
KingMaziyar,42,14.261904761904763,0.6428571428571429,2.642857142857143,0.023809523809523808
Klaus70268175,17,202.47058823529412,5.823529411764706,49.88235294117647,1.0
KnightAnahita19,128,181.390625,11.1328125,45.796875,0.734375
Kolmar_kolmar,19,184.47368421052633,6.947368421052632,59.0,1.6842105263157894
Koroshariae2021,1,55.0,3.0,8.0,0.0
Kourosh634,67,2.029850746268657,0.14925373134328357,0.26865671641791045,0.0
L0mpan,209,158.7224880382775,3.6220095693779903,20.282296650717704,0.37320574162679426
LadiKhanom,1,879.0,190.0,102.0,38.0
LadyJusticeIran,10,420.5,9.5,76.0,2.3
LakLak_Muzik,1,1093.0,29.0,288.0,11.0
LawdanBazargan,1,156.0,122.0,35.0,25.0
Leila_Arya2,882,442.9988662131519,8.52154195011338,91.54421768707483,2.1723356009070294
LiberalArtist00,2,343.0,22.5,7.0,0.5
Liberti2022,1,4.0,0.0,0.0,0.0
LibertyIranian,5,220.4,18.6,51.4,8.2
LightofRev,1,450.0,30.0,281.0,11.0
Lilium52709755,1,1.0,0.0,0.0,0.0
Lily92874373,112,1.5178571428571428,0.16071428571428573,0.1875,0.0
LisaDaftari,3,2601.3333333333335,214.33333333333334,947.6666666666666,26.333333333333332
LoabatK,2,584.5,3.0,102.0,4.0
LocallAndia,261,241.5823754789272,6.812260536398467,51.90421455938697,1.003831417624521
M0rtezaaaa,49,428.6938775510204,8.408163265306122,49.224489795918366,3.020408163265306
MChok7,102,267.61764705882354,18.029411764705884,64.32352941176471,2.6862745098039214
MFshfshh71601,38,16.026315789473685,1.3157894736842106,3.6315789473684212,0.07894736842105263
MOperaPhantom,1,167.0,4.0,30.0,3.0
MRYAZDAN,9,801.4444444444445,11.88888888888889,137.11111111111111,2.4444444444444446
MRasayeshh,1,2.0,0.0,0.0,0.0
MadariSarzamin,5,252.2,7.4,93.2,2.6
MahdaviLeily,1,3842.0,53.0,796.0,9.0
Mahizadyaar,32,272.0625,20.625,67.71875,5.59375
Mahmoud55791825,14,2.642857142857143,0.0,0.6428571428571429,0.0
MahmoudZibaie,3,1467.6666666666667,40.666666666666664,289.3333333333333,5.666666666666667
MahnazShirali,2,1798.5,213.0,121.5,20.0
Mahnush_A,66,83.68181818181819,4.318181818181818,14.287878787878787,0.25757575757575757
Maj_mohammadi,1,223.0,5.0,13.0,3.0
MajidH44995071,26,4.884615384615385,0.3076923076923077,0.8461538461538461,0.07692307692307693
MajidTavakolii,1,2245.0,294.0,336.0,66.0
Majidirani99,46,34.15217391304348,10.152173913043478,6.173913043478261,0.5
Malin54449388,170,209.31764705882352,5.776470588235294,57.21176470588235,1.6176470588235294
Malusakam,382,210.95811518324606,9.507853403141361,40.510471204188484,1.1020942408376964
ManotoNews,51,1187.5098039215686,85.6470588235294,243.05882352941177,21.901960784313726
Mard62881776,30,108.63333333333334,11.6,38.93333333333333,3.7
MardomakOnline,10,5.0,1.2,1.3,0.0
Marie36822764,228,45.31140350877193,3.0219298245614037,3.3464912280701755,0.10526315789473684
MaryamDior,1,2996.0,61.0,397.0,6.0
MaryamSarabii,1,26.0,10.0,1.0,3.0
Maryam_Rajavi,2,964.5,143.0,958.5,161.5
Maryam_Rajavi_P,1,806.0,0.0,744.0,92.0
MasIoob,3,7.0,1.3333333333333333,1.0,0.0
Masad75405681,8,194.875,10.75,52.25,1.75
MashinMonee,3,0.3333333333333333,0.3333333333333333,0.0,0.0
MasoodBabapoor,1,31.0,0.0,4.0,2.0
MasoudSlii,1,279.0,6.0,59.0,2.0
Matinkhaledii,48,952.9375,33.270833333333336,129.625,6.291666666666667
MaximReza3,533,245.13508442776737,21.675422138836772,34.92120075046904,1.225140712945591
Mayekhal,58,840.4310344827586,23.17241379310345,104.96551724137932,2.5517241379310347
MayraYazdari,3,431.6666666666667,17.666666666666668,89.0,3.3333333333333335
MazdakBAMDADAN2,3,931.0,38.333333333333336,165.33333333333334,4.666666666666667
MbShahnaz,60,5.083333333333333,0.5333333333333333,1.45,0.05
Me_Hamed_Myself,3,198.33333333333334,4.333333333333333,8.333333333333334,0.0
Me_Unstoppable2,9,514.5555555555555,8.88888888888889,55.333333333333336,3.0
Medinfo_X,4,1639.25,119.25,273.25,11.75
MehdiHajati,5,1314.4,53.0,330.4,12.2
MehdiMMJ,1,144.0,1.0,22.0,0.0
Mehr_mihan,1,164.0,16.0,22.0,1.0
MehranShirazii,87,167.60919540229884,7.655172413793103,27.563218390804597,0.9770114942528736
Mhrdadbarandaz3,96,336.65625,4.875,55.489583333333336,1.6666666666666667
Milad_Aghai1,1,63.0,2.0,19.0,2.0
Miss_Maropelle,7,298.0,21.285714285714285,67.0,2.7142857142857144
Mitra_Jashni,13,746.0769230769231,38.61538461538461,158.0,4.923076923076923
Mmlekate,5,348.0,14.8,95.0,4.6
Mohadeseh1133,1,512.0,404.0,27.0,9.0
MohajranIran,16,144.375,2.0,34.125,0.5625
Mohamad43059166,5,3.2,0.4,1.0,0.0
MohammadLak79,2,212.5,3.5,6.5,0.0
MohammadSaam_M,1,0.0,3.0,0.0,1.0
MohammadSigari,1,9.0,0.0,0.0,0.0
Mojtabapacino,2,4252.5,45.0,636.0,11.5
Monarchy34,22,6.363636363636363,0.9545454545454546,1.0454545454545454,0.18181818181818182
MonarchyLondon,130,242.23076923076923,13.223076923076922,73.16923076923077,2.5384615384615383
Mooniter,1,228.0,6.0,48.0,2.0
Moradian_ir,1,254.0,8.0,10.0,2.0
Moriyarty1,48,236.77083333333334,8.25,32.6875,1.1666666666666667
Mosolchi,121,2438.8925619834713,85.43801652892562,264.64462809917353,6.033057851239669
Mr20228,14,15.214285714285714,0.7857142857142857,3.2857142857142856,0.14285714285714285
MrHiccup42,322,442.88198757763973,25.87888198757764,83.27950310559007,2.4347826086956523
MuradyDiako,3,423.3333333333333,119.33333333333333,55.333333333333336,6.666666666666667
NFreeIran2022,52,150.15384615384616,8.076923076923077,56.61538461538461,3.6153846153846154
NR2OH,2,5120.0,172.5,241.0,33.5
NUFDIran,4,542.0,34.75,173.0,12.0
NaaserXA,5,111.0,5.4,3.2,0.0
NaderSoltanpour,1,1208.0,560.0,131.0,22.0
NaeimShahi_Nima,293,349.85665529010237,31.22184300341297,82.27986348122867,3.262798634812287
NaeimehDoustdar,1,336.0,4.0,63.0,115.0
NaghmeL,162,21.203703703703702,1.2222222222222223,3.6481481481481484,0.15432098765432098
NahidGhani,16,534.6875,16.625,90.0,5.125
Najibnaik,1,529.0,252.0,71.0,21.0
NapelOn_daii,103,126.64077669902913,8.553398058252426,34.45631067961165,0.7864077669902912
Nargolsafa,41,237.34146341463415,16.414634146341463,60.26829268292683,1.5853658536585367
NasehMohi,1,13.0,0.0,0.0,1.0
Nasim_zephyr,92,439.0652173913044,11.456521739130435,96.78260869565217,2.8043478260869565
Nasrinrose1,2,76.0,12.0,13.5,1.0
Nastaran9638495,497,384.5271629778672,26.466800804828974,98.95774647887323,3.488933601609658
Nationalist101,20,624.35,85.2,155.05,8.2
Neda73Neda,241,85.95020746887967,2.2780082987551866,21.551867219917014,0.5601659751037344
Nemiphos,1,38.0,7.0,1.0,1.0
Nemo_Regnum,27,422.18518518518516,32.7037037037037,119.4074074074074,2.8518518518518516
Nezha_9515,5,56.0,4.8,20.6,0.2
Nickkhoo_arash,1,3023.0,118.0,293.0,10.0
