screen_name,has_profile,has_raw_tweet,has_temporal,has_graph
KingsArmy16,True,False,True,False
RAFAEL16919746,True,False,True,False
2eKamertweets,True,False,True,False
Gordafarid179,True,False,True,False
iranhamava,True,False,True,False
TakDerakhtTanha,True,False,True,False
Mohadiran,True,False,True,False
AlalehJan,True,False,True,False
Mohamadrez67601,True,False,True,False
Camila7478,True,False,True,False
NIKANIAAN,True,False,True,False
AmirHadiAnvari,True,True,True,False
Ftmhsnjd,True,False,True,False
MoSalari3,True,False,True,False
ghamdelshekaste,True,False,True,False
sarbazan,True,False,True,True
ashkann1945,True,False,True,False
StvFreeiran,True,False,True,False
ahanin_banoo,True,False,True,False
mardejang001,True,False,True,False
shaaaaaahhhhh,True,False,True,False
yazdanfaar,True,False,True,False
HYPERION_2025,True,False,True,False
17qhq1785858,True,False,True,False
ABpahlavi,True,False,True,True
dolfine_sefif,True,False,True,False
fariba_feri,True,False,True,False
mand70622,True,False,True,False
manoochehr101,True,False,True,False
maryambnd316499,True,False,True,True
mona_kargar,True,False,True,True
Maryam514562062,True,False,True,False
Sania828,True,False,True,False
JahanRooz,True,False,True,False
PierrotAmani,True,False,True,False
Ahora_Irani_,True,False,True,False
CHASHM_IRAN,True,False,True,False
ZO2VA,True,False,True,False
2542_arash,True,False,True,False
shivamjam77,True,False,True,False
ManukKomitas,True,False,True,False
m_rahmanifar,True,True,True,True
Azdaroondaghoon,True,False,True,False
WholffG,True,False,True,False
MastiCnft,True,False,True,False
Azitaarian75,True,False,True,False
KevinVuongMP,True,False,True,False
Intifada_s_Son,True,False,True,False
shahira60210003,True,True,True,False
Raafegh,True,False,True,False
shirin21023,True,False,True,True
alireza_azizi2,True,False,True,False
X4LIREZ4X,True,True,True,False
Ahmed90439721_1,True,False,True,False
MashkoorArash,True,False,True,False
xrp_cast,True,False,True,False
PHmosbat,True,False,True,False
mahyaar17,True,False,True,False
NUFDIran,True,True,True,False
Mivehjan,True,False,True,False
FMofOman,True,False,True,False
ArminTsp,True,False,True,False
Yaldairani5660,True,False,True,False
baraye_kianoosh,True,False,True,False
Mohamma04549759,True,False,True,True
Kaveh_Soshiant,True,False,True,True
AbolfazlSa86968,True,False,True,False
soroush2581,True,False,True,False
mainstreamrevol,True,False,True,False
AzadManesh55017,True,False,True,False
BandarAbadan631,True,False,True,False
Golbanoo43,True,False,True,False
,True,False,True,False
Gorge13siya,True,False,True,False
PooriaSoori,True,False,True,False
freshnfastnw,True,False,True,False
samnariman2192,True,False,True,False
moon19921395,True,False,True,False
ObserverJudge,True,False,True,True
prs372413552645,True,False,True,False
Daniyal78850060,True,False,True,False
1304hV,True,False,True,False
idoRahHaA,True,False,True,False
behrzsce,True,False,True,False
zhyarkian,True,False,True,False
victor20221401,True,False,True,False
choonforsoldier,True,False,True,True
Rahai1401Azadi,True,False,True,False
saraaay63,True,False,True,False
Aryobarzan999,True,False,True,False
sabawifesoli,True,False,True,True
jackperaltaNYPD,True,False,True,False
yashar_pir,True,False,True,True
khodesham87,True,False,True,True
Atakan_Polathan,True,False,True,False
Hera717,True,False,True,False
gargool_2,True,False,True,False
__Roboter,True,False,True,False
kavehDadkhah2,True,False,True,False
Ebysam5,True,False,True,True
arash_the3rd,True,False,True,True
junglebird39285,True,False,True,False
Khazan2Farady,True,False,True,False
Aquarius_789,True,False,True,False
Suzanne19680700,True,False,True,False
Arman92Ma,True,False,True,False
TaherehKhanum,True,False,True,False
shahin2582,True,False,True,False
Asghar_Agha007,True,False,True,True
Claude_zp,True,False,True,False
madihrm,True,False,True,False
soosanm,True,False,True,False
SaeedKarii86845,True,False,True,False
sunny673217,True,False,True,True
BehroozRasooly,True,False,True,False
8894Azar47826,True,False,True,False
Bestinkid,True,False,True,False
RashvandAb,True,False,True,True
Elladijav,True,False,True,False
fabitFABIT,True,False,True,False
Hotqtbird,True,False,True,False
mazerooon,True,False,True,False
psyman,True,False,True,False
Glory789314,True,False,True,False
NabodGar57322,True,False,True,False
BackFollow23,True,False,True,False
nanami95312720,True,False,True,True
FridaMani2,True,False,True,False
Ariamehr143289,True,False,True,True
amitisli,True,False,True,True
aryammehr3,True,False,True,False
Ario_barzan57,True,False,True,False
nikarassam,True,False,True,False
ErosNavall,True,False,True,True
payaminekoo,True,False,True,False
Payam02948451,True,False,True,True
Kayvan27800411,True,False,True,False
Ali1388919,True,False,True,False
mamad_reza_shah,True,False,True,False
missfkh,True,False,True,False
Madariiran,True,False,True,False
BehzadBakh91896,True,False,True,False
samfarh138260,True,False,True,False
grandsdream,True,False,True,False
Gubernaculum16,True,False,True,True
ghmVaziri,True,False,True,True
by_lght,True,False,True,False
Shasadi1975,True,False,True,False
DadashKaiko64,True,False,True,False
BattlefieldIran,True,False,True,False
klaus_mikeslson,True,False,True,True
Scavino47,True,False,True,False
italianpastryy,True,False,True,False
IranAryayee,True,False,True,False
Ray561532512330,True,False,True,False
FreydounF45676,True,False,True,False
dizag_p,True,False,True,True
MasiKhalili11,True,False,True,False
WorldGovSummit,True,False,True,False
samsarbazvatan,True,True,True,False
ZRShiraz,True,False,True,True
Damas1369,True,False,True,False
SanaH94677,True,False,True,False
GhlamyMhmd26068,True,False,True,False
SHADI2582,True,False,True,False
Amirh94h94,True,False,True,False
IranzadMagazine,True,False,True,True
MyNumber589122,True,False,True,False
javid_shah_2581,True,False,True,True
Gv9to56ss,True,False,True,False
smrtyz1,True,False,True,False
marado1987,True,False,True,False
mikepompeo,True,False,True,False
Nokhbe8,True,False,True,False
kyarsh42503372,True,False,True,False
the_great_cyrus,True,False,True,False
Master_Saman,True,False,True,False
naslesoukhteh11,True,False,True,True
,True,False,True,False
itsnotanaa21,True,False,True,False
louna2122,True,False,True,False
r6kr92nkqq,True,False,True,False
goldmamal649256,True,False,True,False
moooj_tofan,True,False,True,True
SajadDas,True,False,True,False
,True,False,True,False
gohareshghi,True,True,True,False
AliHamid27,True,True,True,True
Jahansuz,True,False,True,False
SmartRick02,True,False,True,True
BabakBehroz,True,False,True,False
Hakhamaneshshah,True,False,True,False
,True,False,True,False
BabalouSam,True,False,True,False
diplomattimes,True,False,True,False
Roma1052108,True,False,True,False
Kamyar2022,True,False,True,False
HasanTeherani,True,False,True,False
MisterXon74,True,False,True,False
MAHPAREH13,True,False,True,False
BahramFrance,True,False,True,False
6666654m,True,False,True,False
ankit_chandola,True,False,True,True
thisisawarefox,True,False,True,False
NilouNagz,True,False,True,False
DRiman_sh,True,False,True,False
ArtMalian,True,False,True,False
bonzomonkees,True,False,True,False
ninataban1994,True,False,True,False
yas1Md,True,False,True,False
CENTCOM,True,False,True,False
realrozhan_,True,False,True,False
dawnchicken1111,True,False,True,False
meh80207,True,False,True,False
saharkhorsand,True,False,True,False
EvolutionALT,True,False,True,False
Bigman787743593,True,False,True,False
iceowll,True,False,True,False
alpach994,True,False,True,False
Memol0068,True,False,True,False
Nazi_Sy,True,False,True,False
vforvendetta993,True,False,True,False
MRismankar,True,False,True,False
IranDokht1299,True,False,True,False
Niiima_a,True,False,True,False
Mehran_82,True,False,True,False
Behdad369,True,False,True,False
BCbnjn,True,False,True,False
jaheljan,True,False,True,False
Wiise_Miind,True,False,True,True
ghorbanzad35067,True,False,True,False
Meysam_rudbari,True,False,True,True
Arashpress2,True,False,True,False
HAMEDSHAH21,True,False,True,True
FarahMadrigal,True,False,True,False
AghayeThomas,True,True,True,True
sara08324383,True,False,True,False
Begaeimotlagh2,True,False,True,False
Shadafarin77,True,False,True,False
crypto1g6,True,False,True,False
Alireza06128652,True,False,True,False
Artemish1991,True,False,True,False
behnamahz,True,False,True,False
Bahar758922,True,False,True,False
ostore_irani,True,False,True,False
sloganeer_ir,True,False,True,False
SaraBordbordbar,True,False,True,False
pahlavism2582q,True,False,True,True
javidiran1414,True,False,True,False
nevermind10123,True,False,True,False
hmwn_awn,True,False,True,False
MRP27101919,True,False,True,False
Benyamin_SADR,True,True,True,False
mogtabasoldir,True,False,True,False
shooresh57,True,True,True,True
bra07394182,True,False,True,False
smd_aqa,True,False,True,False
capitan_doodoo,True,False,True,True
Mahmoud64494762,True,False,True,False
Parva727,True,False,True,False
mahjina,True,False,True,False
Amir_hosein2435,True,False,True,True
xgold24k,True,False,True,False
shotorebarbar,True,False,True,False
tadele72220,True,False,True,False
sharinh1,True,False,True,True
DkhtrParsy,True,False,True,False
azin_azadi,True,False,True,False
JohnnyNash77,True,False,True,False
Diearaaaa,True,False,True,False
SabbirHass82536,True,False,True,False
del_gomrah,True,False,True,False
sofi_iran,True,False,True,False
patriotism_k,True,False,True,False
limawillyn,True,False,True,False
solhjuo,True,False,True,False
HeidariFarahnaz,True,False,True,False
Mohamad1588186,True,False,True,False
SSoorenaie62337,True,False,True,False
F2731Sirus,True,False,True,False
mansonpersian,True,False,True,False
MorgheSaharkhan,True,False,True,False
Dejonslayer,True,False,True,False
A62233799,True,False,True,False
mariou2025,True,False,True,True
citizen_ofiran,True,False,True,False
Hamidk1357,True,False,True,False
Mmad7771,True,False,True,False
Abas74413535012,True,False,True,False
Leylarasouliaz2,True,False,True,False
AryaeArya28754,True,False,True,False
RahashodedarSHZ,True,False,True,True
zahraa_rd,True,False,True,False
_rachelgreenn_,True,False,True,False
dostdarpahlavi,True,False,True,False
skyofiran19,True,False,True,True
RoxieKhos,True,False,True,False
hfvgdbgf,True,False,True,False
peyman_bgi71,True,False,True,True
beh96ram,True,False,True,False
renatosanchezfz,True,False,True,False
Farhad39714,True,False,True,False
Keir_Starmer,True,False,True,False
Ebi2498,True,False,True,False
zane_ix_irani,True,False,True,False
RouhiSadra69650,True,False,True,False
tehran94357027,True,False,True,False
Freedomseeker_i,True,False,True,False
Mahmoudpour_m,True,False,True,True
alfaeng2020,True,False,True,False
Solid1103977305,True,False,True,False
blackro34792420,True,False,True,False
anamahmodiii,True,False,True,False
hydy_mqw30753,True,False,True,False
mad24991bs,True,False,True,False
7_tomy13,True,False,True,False
Forousa1,True,False,True,False
realannapaulina,True,False,True,False
RezaDnx,True,False,True,False
reza42204,True,False,True,True
alilajevardi59,True,False,True,False
MelikaKI75,True,False,True,True
SGhasseminejad,True,True,True,True
generaldogol45,True,False,True,False
Artyphius,True,False,True,False
Freedom_2540,True,False,True,False
OSZh83,True,False,True,False
shry97337607,True,False,True,False
i_anahit,True,False,True,False
doula79272037,True,False,True,False
pahlavist1,True,False,True,False
soorrrb,True,False,True,False
Nintuu1339844,True,False,True,True
Charchism,True,True,True,False
YasharB,True,False,True,False
AzadiBename,True,False,True,False
xerxes_kian,True,False,True,True
mohamadjavade28,True,False,True,False
Mehran_49,True,False,True,False
AliaziziZ,True,False,True,False
frhd46704,True,False,True,False
shadravan2024,True,False,True,False
hashwmian17726,True,False,True,True
FD19021639,True,False,True,False
AmirArsalanNiya,True,False,True,False
Luizmalta071,True,False,True,False
SoniiaaHp,True,False,True,False
Mehrang15,True,False,True,False
Iransaz,True,False,True,True
RAHEEM2990,True,False,True,False
Ahangar46,True,False,True,True
Mnted1990,True,False,True,False
maparty_iran,True,False,True,False
RezaAhmadi_Lion,True,True,True,True
Mith0n24,True,False,True,False
MMMoonlight6,True,False,True,False
aradmard1,True,False,True,False
hn48SfurFswHfS2,True,False,True,False
abdorezaahmadi,True,True,True,True
alfred113366,True,False,True,True
Mary2220S,True,False,True,False
MJamasbi,True,False,True,False
AbhishekA101,True,False,True,False
overlord_reza,True,False,True,False
VAHID7562,True,False,True,False
Marjanasgh88777,True,False,True,True
GhalamGhadam,True,False,True,False
aryamehr1350,True,False,True,True
Lollipop8060,True,False,True,False
arasheshivatir,True,False,True,False
zahra80980,True,False,True,False
MaryamKamyab4,True,False,True,False
ADEL12935647,True,False,True,False
HAf4089,True,False,True,False
ir_defender,True,False,True,False
BnDirect,True,False,True,True
JoeMirza7,True,False,True,False
Behzad70664576,True,False,True,False
Farhad_nasiri12,True,False,True,False
zezo7576,True,False,True,False
Masouddpour,True,False,True,True
Sahand_Mehrian,True,False,True,True
LousyPapa,True,False,True,False
AlizadehYass,True,False,True,False
Zar_Banou,True,False,True,True
DadrasJalal,True,False,True,False
taherehabdoli,True,False,True,False
AyoughAida,True,False,True,False
ai_savak,True,False,True,False
kord40101558,True,False,True,True
eE5kxoTOGzhxLni,True,False,True,True
So89306299,True,False,True,False
I_am_Persia,True,False,True,False
Panikuta,True,False,True,False
arsalangh4,True,False,True,False
mehdimo77948855,True,False,True,True
Parvin61076495,True,False,True,False
MitraD13,True,False,True,True
sara__adk,True,False,True,False
ufosangelsgods,True,False,True,False
ohoomc,True,False,True,False
Syrouschalipa,True,False,True,True
lovetoflyflower,True,False,True,False
mmdd198440,True,False,True,False
AttarPotkin,True,False,True,False
reza_rasekhi_99,True,False,True,False
NNN1797614,True,False,True,False
Ehsan_Haghghi,True,False,True,True
jalilparsi,True,True,True,False
Shahanshahi_,True,False,True,False
jahanmovazi2,True,False,True,False
WomanLieFreedom,True,False,True,False
F84NEVER,True,False,True,False
noop_code,True,False,True,False
strong_girl1111,True,False,True,False
AbolfazlEk65265,True,False,True,False
Re3el3ird,True,False,True,False
azardokht2580,True,False,True,True
redfelfeli,True,False,True,True
DGhassemlouei,True,False,True,True
Bardia_2020,True,False,True,False
stiwari1510,True,False,True,False
vahid_esmaeilii,True,True,True,True
SinaToossi,True,True,True,True
samanxxxxx,True,False,True,True
Shansep13,True,False,True,False
Cyrus01267865,True,False,True,True
migmig1234321,True,False,True,False
mynyature,True,False,True,False
HSam31843643,True,False,True,False
ngo_tiep27879,True,False,True,False
Haji_killu,True,False,True,False
prezidentTrump2,True,False,True,False
